418.125 913.125 948.7958085772837,399.375 669.375 574.1321205114068,586.875 725.625 114.04551181691332,652.5 725.625 0,718.125 725.625 -114.04551181691332,661.875 988.125 -535.8626374768372,924.375 894.375 -885.78147328755
436.875 913.125 947.4232143137097,399.375 669.375 574.1696923542717,549.375 725.625 100.52854390958676,633.75 735.0 0,718.125 744.375 -100.52854390958676,661.875 988.125 -533.4510254233099,868.125 875.625 -914.1650803978073
493.125 913.125 942.8356394634071,418.125 669.375 575.2768800042907,586.875 763.125 114.04551181691332,652.5 763.125 0,718.125 763.125 -114.04551181691332,680.625 988.125 -558.9823050808554,830.625 856.875 -959.4969011383832
511.875 1025.625 846.9283289746045,436.875 669.375 586.9294027169666,568.125 763.125 113.65952727590289,633.75 772.5 0,699.375 781.875 -113.65952727590289,661.875 988.125 -567.5919974738388,736.875 1025.625 -1007.0317022743093
511.875 1025.625 930.664092301344,455.625 725.625 603.594617028697,586.875 763.125 122.58818515901814,633.75 772.5 0,680.625 781.875 -122.58818515901814,586.875 913.125 -595.8580606000819,774.375 1025.625 -986.1477019629095
530.625 1044.375 1015.9257785549952,568.125 894.375 596.1255234870348,568.125 763.125 113.65952727590289,633.75 772.5 0,699.375 781.875 -113.65952727590289,793.125 931.875 -581.3249391891638,811.875 1025.625 -1018.3579804516348
511.875 1025.625 998.7304201420794,511.875 819.375 601.7424585423294,568.125 763.125 108.11114369287615,643.125 763.125 0,718.125 763.125 -108.11114369287615,793.125 913.125 -579.1472357282954,811.875 1044.375 -1006.4180856058931
511.875 1025.625 988.5772290765015,493.125 819.375 592.03230204411,605.625 763.125 108.11114369287615,680.625 763.125 0,755.625 763.125 -108.11114369287615,793.125 894.375 -589.117575562555,811.875 1044.375 -1010.1721345630776
511.875 1025.625 974.6439109559269,493.125 800.625 588.4290204414303,586.875 744.375 100.52854390958676,671.25 753.75 0,755.625 763.125 -100.52854390958676,793.125 913.125 -576.0217089498426,793.125 1044.375 -1003.7037656872333
493.125 1025.625 990.0280286091156,511.875 819.375 593.4831015767243,586.875 725.625 108.11114369287615,661.875 725.625 0,736.875 725.625 -108.11114369287615,736.875 913.125 -571.6235491363551,811.875 1044.375 -992.6781081368778
493.125 913.125 1027.2404846714694,493.125 819.375 589.8054133121594,586.875 725.625 107.70389392023723,661.875 735.0 0,736.875 744.375 -107.70389392023723,718.125 931.875 -570.8369066714338,736.875 913.125 -1017.4187907141305
511.875 913.125 1024.211103427914,493.125 800.625 591.6250522714711,605.625 744.375 107.70389392023723,680.625 753.75 0,755.625 763.125 -107.70389392023723,680.625 931.875 -572.3526187651463,549.375 838.125 -989.6329551759634
511.875 931.875 1015.6222735722304,511.875 819.375 582.630063301509,605.625 725.625 100.52854390958676,690.0 735.0 0,774.375 744.375 -100.52854390958676,643.125 913.125 -552.5206622037003,586.875 913.125 -996.3386898401683
474.375 913.125 1019.5536520746296,549.375 875.625 580.1139472741592,605.625 725.625 106.47279882947434,680.625 744.375 0,755.625 763.125 -106.47279882947434,586.875 894.375 -558.464917123588,568.125 913.125 -1005.0468011662847
643.125 856.875 1041.5429871903154,586.875 819.375 599.3120614794097,605.625 706.875 112.49362766655591,671.25 725.625 0,736.875 744.375 -112.49362766655591,586.875 838.125 -580.1590395798169,643.125 856.875 -1023.5808242895046
643.125 875.625 1006.9937930953789,530.625 744.375 594.3732753613178,624.375 688.125 106.47279882947434,699.375 706.875 0,774.375 725.625 -106.47279882947434,586.875 744.375 -569.6058115806709,793.125 913.125 -928.9425327143795
661.875 894.375 949.3486464277298,493.125 706.875 579.8818797827112,643.125 669.375 104.38871474245535,718.125 697.5 0,793.125 725.625 -104.38871474245535,511.875 706.875 -517.3619281595,718.125 913.125 -856.5674398410242
586.875 894.375 930.622691186755,455.625 688.125 555.9590031208782,661.875 631.875 103.9668848267645,727.5 678.75 0,793.125 725.625 -103.9668848267645,511.875 706.875 -516.9400982438092,643.125 931.875 -880.6528168214314
586.875 894.375 946.5351711665451,455.625 706.875 562.145145729978,661.875 631.875 112.88359885555437,718.125 669.375 0,774.375 706.875 -112.88359885555437,493.125 744.375 -524.5778877399157,643.125 950.625 -892.1366471990322
643.125 913.125 898.2121223598306,455.625 688.125 560.0446281278677,680.625 631.875 117.08759014336965,727.5 669.375 0,774.375 706.875 -117.08759014336965,474.375 744.375 -515.3258981952195,643.125 931.875 -884.7926648402381
605.625 913.125 888.3964567463486,474.375 631.875 566.2002755847392,699.375 631.875 119.68599809744545,727.5 678.75 0,755.625 725.625 -119.68599809744545,455.625 744.375 -519.2463033080606,643.125 931.875 -879.5600612401226
624.375 913.125 892.727481852043,455.625 688.125 544.8238433900046,718.125 669.375 119.68599809744545,746.25 716.25 0,774.375 763.125 -119.68599809744545,455.625 744.375 -504.4545973879801,661.875 931.875 -854.373433198693
586.875 913.125 887.9575818965991,455.625 706.875 513.2938938307223,774.375 744.375 129.89829200409724,765.0 763.125 0,755.625 781.875 -129.89829200409724,455.625 725.625 -525.9234648151195,624.375 950.625 -873.8271032771577
605.625 913.125 871.3422760829453,436.875 706.875 512.0055549492367,755.625 763.125 130.90927446358305,746.25 772.5 0,736.875 781.875 -130.90927446358305,418.125 706.875 -508.762999468379,586.875 931.875 -856.6666379304172
586.875 913.125 830.8717955677499,436.875 669.375 487.0339825582954,774.375 763.125 130.23615815349328,755.625 763.125 0,736.875 763.125 -130.23615815349328,418.125 669.375 -503.8795375943714,568.125 931.875 -833.6252792729026
474.375 931.875 854.867865914247,436.875 669.375 494.5541079821849,755.625 781.875 126.12204165244755,718.125 781.875 0,680.625 781.875 -126.12204165244755,418.125 650.625 -530.9271645202294,455.625 931.875 -876.8038645957399
605.625 913.125 808.5049904647797,436.875 650.625 487.9497040396068,755.625 781.875 125.77312417834628,718.125 772.5 0,680.625 763.125 -125.77312417834628,418.125 650.625 -536.1845031628964,361.875 931.875 -879.5107025056273
605.625 913.125 781.902511857617,436.875 669.375 446.8683656051423,793.125 800.625 121.50798848463303,746.25 781.875 0,699.375 763.125 -121.50798848463303,399.375 650.625 -505.3618018042352,286.875 950.625 -817.5832843372675
586.875 894.375 866.5461199759759,455.625 650.625 515.1234696599716,736.875 800.625 129.89829200409724,718.125 791.25 0,699.375 781.875 -129.89829200409724,399.375 650.625 -507.75201700889323,230.625 931.875 -811.9893900502811
549.375 894.375 895.8757532473611,493.125 594.375 568.8062779747141,680.625 744.375 130.23615815349328,680.625 763.125 0,680.625 781.875 -130.23615815349328,380.625 669.375 -514.0899714730955,230.625 969.375 -810.1279828079993
493.125 894.375 891.8403599447391,493.125 594.375 559.9691437250666,699.375 744.375 129.89829200409724,690.0 763.125 0,680.625 781.875 -129.89829200409724,380.625 669.375 -513.7521053236994,211.875 969.375 -799.5176414807465
418.125 875.625 899.6924747683211,493.125 594.375 559.9691437250666,699.375 744.375 129.89829200409724,690.0 763.125 0,680.625 781.875 -129.89829200409724,361.875 669.375 -498.3303583338346,211.875 969.375 -794.3683696687384
361.875 875.625 891.0024591363235,493.125 594.375 568.8062779747141,680.625 744.375 130.23615815349328,680.625 763.125 0,680.625 781.875 -130.23615815349328,361.875 669.375 -498.6682244832307,211.875 969.375 -794.7062358181345
343.125 875.625 891.677523916075,493.125 613.125 561.9317822375438,699.375 744.375 125.77312417834628,690.0 781.875 0,680.625 819.375 -125.77312417834628,380.625 669.375 -496.58304853312944,211.875 969.375 -782.3485846901766
324.375 875.625 896.140557891222,474.375 613.125 566.3948162126908,680.625 744.375 130.23615815349328,680.625 763.125 0,680.625 781.875 -130.23615815349328,380.625 669.375 -514.0899714730955,230.625 969.375 -810.1279828079993
286.875 894.375 890.7304078094203,399.375 650.625 532.8642433636535,680.625 744.375 130.23615815349328,680.625 763.125 0,680.625 781.875 -130.23615815349328,380.625 669.375 -514.0899714730955,249.375 950.625 -836.2861526347049
305.625 913.125 882.4452130249703,399.375 650.625 532.5263772142574,680.625 744.375 129.89829200409724,671.25 763.125 0,661.875 781.875 -129.89829200409724,380.625 650.625 -521.9083365182653,305.625 950.625 -845.1938205028151
324.375 894.375 905.9676366461603,380.625 650.625 535.0763059910415,661.875 725.625 128.5379467923061,661.875 753.75 0,661.875 781.875 -128.5379467923061,380.625 650.625 -520.5479913064742,380.625 950.625 -852.4192075261467
305.625 894.375 917.4182020248819,380.625 669.375 538.091819927453,661.875 725.625 128.5379467923061,661.875 753.75 0,661.875 781.875 -128.5379467923061,361.875 650.625 -506.39167179710205,474.375 931.875 -835.603900693789
305.625 894.375 919.5586177740963,380.625 669.375 540.2322356766674,661.875 706.875 128.5379467923061,661.875 735.0 0,661.875 763.125 -128.5379467923061,361.875 650.625 -512.3917601119083,549.375 913.125 -822.3530547200007
305.625 894.375 930.5862690424357,380.625 669.375 551.2598869450068,643.125 688.125 126.12204165244755,643.125 725.625 0,643.125 763.125 -126.12204165244755,361.875 688.125 -532.660400851183,568.125 931.875 -846.0058638072064
324.375 894.375 889.9275009193652,399.375 613.125 550.2041698761109,643.125 631.875 114.04551181691332,643.125 697.5 0,643.125 763.125 -114.04551181691332,343.125 706.875 -510.0706846279355,568.125 931.875 -824.536110637099
399.375 875.625 922.0398828785609,399.375 613.125 559.779956644476,624.375 631.875 113.65952727590289,633.75 697.5 0,643.125 763.125 -113.65952727590289,343.125 725.625 -511.89783532775266,568.125 931.875 -838.9673106003996
436.875 875.625 904.4730206153555,399.375 594.375 558.596320539845,624.375 631.875 113.65952727590289,633.75 697.5 0,643.125 763.125 -113.65952727590289,343.125 725.625 -511.89783532775266,568.125 931.875 -838.9673106003996
586.875 856.875 858.9547199732833,399.375 594.375 548.993425365191,643.125 631.875 114.04551181691332,643.125 697.5 0,643.125 763.125 -114.04551181691332,343.125 725.625 -512.2838198687631,568.125 931.875 -839.3532951414101
586.875 838.125 897.9474508764388,399.375 613.125 559.779956644476,624.375 631.875 113.65952727590289,633.75 697.5 0,643.125 763.125 -113.65952727590289,343.125 744.375 -513.2198324865182,568.125 950.625 -840.2893077591651
586.875 856.875 911.3792641167421,399.375 650.625 561.4604283060293,643.125 706.875 128.5379467923061,643.125 735.0 0,643.125 763.125 -128.5379467923061,343.125 744.375 -528.0982520029213,568.125 950.625 -855.1677272755683
586.875 913.125 895.3411561269374,418.125 669.375 560.3070098744627,661.875 744.375 130.23615815349328,661.875 763.125 0,661.875 781.875 -130.23615815349328,361.875 744.375 -528.4744662053431,586.875 950.625 -855.5439414779901
568.125 950.625 849.7587010557238,380.625 725.625 511.591206823761,699.375 763.125 128.19560499713597,690.0 791.25 0,680.625 819.375 -128.19560499713597,361.875 744.375 -506.04933000193193,586.875 988.125 -806.215020338327
624.375 913.125 813.0332511920881,380.625 744.375 477.9991049396134,736.875 744.375 127.16304992245867,708.75 763.125 0,680.625 781.875 -127.16304992245867,361.875 763.125 -511.9316492129933,568.125 969.375 -851.1371608945175
643.125 913.125 728.8360513137941,361.875 725.625 435.781974981243,755.625 744.375 128.19560499713597,727.5 753.75 0,699.375 763.125 -128.19560499713597,380.625 800.625 -511.591206823761,605.625 969.375 -859.4948452857993
680.625 913.125 770.8918729782733,418.125 688.125 486.9777060983435,755.625 763.125 125.77312417834628,718.125 753.75 0,680.625 744.375 -125.77312417834628,324.375 688.125 -472.070503608223,586.875 950.625 -721.7222693843229
736.875 913.125 608.9583096327892,380.625 669.375 491.4407400734905,718.125 744.375 130.23615815349328,699.375 744.375 0,680.625 744.375 -130.23615815349328,361.875 688.125 -511.332438639147,568.125 931.875 -824.6779015951704
568.125 931.875 845.7961714377946,361.875 744.375 495.87733562708166,699.375 781.875 128.8793792295017,680.625 763.125 0,661.875 744.375 -128.8793792295017,361.875 631.875 -512.7331925491039,493.125 950.625 -797.882941199045
586.875 931.875 890.2124545711642,418.125 744.375 520.7456879261456,718.125 800.625 124.72051511512336,699.375 763.125 0,680.625 725.625 -124.72051511512336,380.625 631.875 -513.5790208726803,361.875 988.125 -783.5287924138406
586.875 931.875 890.6512164239748,418.125 744.375 521.1844497789562,718.125 781.875 122.94614172710632,680.625 753.75 0,643.125 725.625 -122.94614172710632,380.625 669.375 -544.7632673870302,286.875 1006.875 -823.0494360248636
586.875 931.875 872.5080898637498,399.375 800.625 488.11806442718284,736.875 781.875 119.68599809744545,690.0 753.75 0,643.125 725.625 -119.68599809744545,380.625 688.125 -543.5816220427747,211.875 1044.375 -755.1185671732285
586.875 931.875 818.2142146347484,361.875 819.375 448.2719837998184,736.875 781.875 119.68599809744545,690.0 753.75 0,643.125 725.625 -119.68599809744545,380.625 725.625 -545.2371113611755,193.125 1063.125 -771.2371205539289
586.875 913.125 857.5317818447479,380.625 819.375 471.77229828650195,736.875 781.875 122.94614172710632,699.375 753.75 0,661.875 725.625 -122.94614172710632,380.625 725.625 -536.3447840809486,193.125 1063.125 -762.344793273702
586.875 931.875 854.2607266490164,380.625 819.375 473.546671674519,736.875 781.875 124.72051511512336,699.375 763.125 0,661.875 744.375 -124.72051511512336,380.625 706.875 -536.4148039994848,211.875 1063.125 -747.9517491299385
586.875 931.875 904.4438758274853,418.125 744.375 534.9771091824667,699.375 800.625 125.42323604731985,671.25 772.5 0,643.125 744.375 -125.42323604731985,380.625 688.125 -547.2403617072437,249.375 1044.375 -783.8790718861251
586.875 913.125 880.0795288850538,418.125 706.875 520.7428077513454,699.375 819.375 122.94614172710632,671.25 781.875 0,643.125 744.375 -122.94614172710632,380.625 669.375 -541.8360437300073,324.375 1025.625 -806.5252561190366
586.875 931.875 853.4072857777008,436.875 669.375 523.6615440991696,699.375 819.375 125.42323604731985,671.25 791.25 0,643.125 763.125 -125.42323604731985,361.875 669.375 -528.05132125748,418.125 1006.875 -816.266851122067
568.125 931.875 904.3332768113452,418.125 725.625 536.7745173522287,699.375 800.625 130.23615815349328,680.625 800.625 0,661.875 800.625 -130.23615815349328,361.875 669.375 -508.08988315828924,530.625 988.125 -772.7790955473185
624.375 950.625 786.2240596888269,418.125 669.375 506.04933000193193,718.125 800.625 128.19560499713597,690.0 791.25 0,661.875 781.875 -128.19560499713597,343.125 706.875 -506.04933000193193,568.125 950.625 -806.215020338327
643.125 894.375 848.3380492602712,418.125 669.375 533.8726232511077,699.375 763.125 131.2445380409475,690.0 763.125 0,680.625 763.125 -131.2445380409475,343.125 744.375 -499.6766043706849,586.875 950.625 -813.0220673267083
586.875 913.125 887.3558036012823,418.125 688.125 539.4521651392441,699.375 744.375 129.89829200409724,680.625 753.75 0,661.875 763.125 -129.89829200409724,324.375 763.125 -498.8071560884399,568.125 950.625 -823.7197468803706
586.875 913.125 828.3022903923421,343.125 688.125 528.136600055947,643.125 725.625 129.89829200409724,652.5 744.375 0,661.875 763.125 -129.89829200409724,305.625 781.875 -480.2329534351352,568.125 969.375 -790.1942480432276
586.875 913.125 882.7531289664813,380.625 650.625 584.9391070415145,568.125 688.125 122.94614172710632,605.625 716.25 0,643.125 744.375 -122.94614172710632,305.625 800.625 -487.54137962798734,568.125 969.375 -808.0966660531602
586.875 856.875 916.3084203358883,399.375 631.875 578.1409261039254,605.625 706.875 128.8793792295017,624.375 725.625 0,643.125 744.375 -128.8793792295017,305.625 819.375 -490.0839611494989,568.125 950.625 -827.7312499807949
586.875 913.125 881.6945249129476,418.125 631.875 577.4571518715596,624.375 706.875 128.19560499713597,633.75 735.0 0,643.125 763.125 -128.19560499713597,324.375 819.375 -509.29188548278967,586.875 988.125 -829.8471719079625
586.875 838.125 936.2671277928978,436.875 631.875 568.7083683337813,661.875 706.875 128.5379467923061,661.875 735.0 0,661.875 763.125 -128.5379467923061,305.625 819.375 -474.83532622218286,568.125 969.375 -804.5810679007141
586.875 856.875 948.0888245455361,436.875 650.625 580.5300650864197,643.125 706.875 128.5379467923061,643.125 735.0 0,643.125 763.125 -128.5379467923061,324.375 819.375 -509.6342272779598,586.875 988.125 -830.1895137031327
474.375 838.125 992.2113937739695,436.875 650.625 587.7660894927544,624.375 688.125 125.77312417834628,633.75 725.625 0,643.125 763.125 -125.77312417834628,324.375 819.375 -506.86940466399994,586.875 988.125 -827.4246910891728
586.875 856.875 932.014065152985,436.875 631.875 575.624525245983,643.125 725.625 129.89829200409724,652.5 744.375 0,661.875 763.125 -129.89829200409724,324.375 819.375 -494.49352990497823,586.875 988.125 -815.0488163301511
568.125 913.125 885.9101222232541,436.875 613.125 581.0955201203946,624.375 706.875 127.16304992245867,643.125 735.0 0,661.875 763.125 -127.16304992245867,324.375 819.375 -491.75828782333963,586.875 988.125 -812.3135742485125
605.625 913.125 848.8721606747868,436.875 594.375 584.1829482857576,605.625 706.875 127.16304992245867,624.375 735.0 0,643.125 763.125 -127.16304992245867,324.375 819.375 -508.2593304081123,586.875 969.375 -838.0050720866435
568.125 913.125 857.4883811139509,418.125 594.375 581.7404134784222,586.875 706.875 124.72051511512336,605.625 744.375 0,624.375 781.875 -124.72051511512336,305.625 819.375 -508.1161169417484,568.125 988.125 -828.6714033669213
586.875 913.125 844.2756258610531,399.375 613.125 570.4467483570093,605.625 706.875 124.72051511512336,624.375 744.375 0,643.125 781.875 -124.72051511512336,324.375 838.125 -505.816795600777,549.375 969.375 -869.5295141783993
586.875 913.125 751.5967174120816,399.375 613.125 477.7678399080378,718.125 763.125 122.94614172710632,680.625 791.25 0,643.125 819.375 -122.94614172710632,324.375 838.125 -507.7147410176409,568.125 988.125 -851.5525540270954
605.625 931.875 736.1167673316852,418.125 631.875 462.2878898276414,736.875 819.375 125.77312417834628,699.375 828.75 0,661.875 838.125 -125.77312417834628,324.375 800.625 -492.77108057592625,568.125 988.125 -817.683671367857
586.875 913.125 834.0396756043938,418.125 669.375 499.0055293519191,718.125 819.375 128.19560499713597,690.0 828.75 0,661.875 838.125 -128.19560499713597,324.375 800.625 -495.19356139471597,586.875 969.375 -815.7488478198889
586.875 950.625 832.9070943431407,436.875 688.125 503.16135266460947,718.125 856.875 125.77312417834628,680.625 847.5 0,643.125 838.125 -125.77312417834628,324.375 744.375 -499.4165036192244,586.875 969.375 -783.3306704991542
586.875 950.625 910.7120406496526,511.875 706.875 543.1532811905362,736.875 856.875 122.58818515901814,690.0 847.5 0,643.125 838.125 -122.58818515901814,343.125 706.875 -500.4419101638141,568.125 931.875 -814.9073361729775
586.875 931.875 935.2106737478915,586.875 688.125 560.0781083058539,736.875 875.625 121.50798848463303,690.0 856.875 0,643.125 838.125 -121.50798848463303,361.875 669.375 -498.8962169708962,549.375 988.125 -750.6514386746866
586.875 969.375 842.823183455034,530.625 669.375 515.7537081823871,774.375 856.875 121.50798848463303,727.5 838.125 0,680.625 819.375 -121.50798848463303,399.375 669.375 -506.7331661405074,418.125 1006.875 -799.7872424730584
586.875 969.375 815.1580586735713,493.125 688.125 480.1239124210965,793.125 856.875 117.4623105109963,736.875 838.125 0,680.625 819.375 -117.4623105109963,418.125 669.375 -515.7006185628461,324.375 1006.875 -793.9867872006794
586.875 969.375 840.4147582629414,493.125 706.875 490.4959224522286,793.125 856.875 119.68599809744545,746.25 828.75 0,699.375 800.625 -119.68599809744545,399.375 706.875 -508.54450385500246,230.625 1044.375 -748.8686425825232
586.875 969.375 846.7290500164589,511.875 706.875 492.3179128394162,811.875 856.875 121.50798848463303,765.0 838.125 0,718.125 819.375 -121.50798848463303,436.875 744.375 -528.0463476833685,155.625 1063.125 -667.4571763701123
586.875 969.375 802.8933741029771,474.375 706.875 458.5447075524521,811.875 856.875 121.50798848463303,765.0 838.125 0,718.125 819.375 -121.50798848463303,399.375 819.375 -506.7331661405074,136.875 1100.625 -735.0546317435571
568.125 950.625 802.689937726104,474.375 688.125 452.7711019153911,811.875 856.875 124.72051511512336,774.375 838.125 0,736.875 819.375 -124.72051511512336,418.125 819.375 -509.94569277099777,118.125 1100.625 -686.1187374036107
586.875 950.625 840.9969400020757,493.125 706.875 477.7678399080378,811.875 856.875 122.94614172710632,774.375 828.75 0,736.875 800.625 -122.94614172710632,436.875 819.375 -522.5064469377215,136.875 1100.625 -698.6794915703344
586.875 969.375 804.2776674094578,493.125 688.125 469.2435211569831,811.875 856.875 122.94614172710632,774.375 828.75 0,736.875 800.625 -122.94614172710632,455.625 744.375 -532.5000148622532,193.125 1081.875 -664.1282950877603
586.875 969.375 881.4982077110183,549.375 706.875 521.1844497789562,811.875 856.875 122.94614172710632,774.375 828.75 0,736.875 800.625 -122.94614172710632,455.625 725.625 -529.4845009258418,268.125 1063.125 -755.4845101185952
586.875 969.375 869.7120959028487,568.125 688.125 522.3140833076056,811.875 856.875 119.68599809744545,765.0 828.75 0,718.125 800.625 -119.68599809744545,436.875 688.125 -517.4826641216845,361.875 1044.375 -777.4815903793224
586.875 988.125 843.5116124979543,568.125 688.125 512.1704866848058,830.625 856.875 121.50798848463303,783.75 838.125 0,736.875 819.375 -121.50798848463303,436.875 688.125 -499.361713489429,474.375 1025.625 -790.6107549558768
568.125 988.125 828.6419586494274,530.625 688.125 498.8962169708962,811.875 856.875 121.50798848463303,765.0 838.125 0,718.125 819.375 -121.50798848463303,418.125 706.875 -505.3618018042352,586.875 1006.875 -791.1273379612824
624.375 988.125 841.3827155814929,511.875 706.875 512.1704866848058,774.375 875.625 121.50798848463303,727.5 856.875 0,680.625 838.125 -121.50798848463303,399.375 744.375 -524.1360736947933,624.375 988.125 -824.3017640311883
605.625 969.375 834.1234046500069,493.125 688.125 504.91117575331987,774.375 838.125 119.68599809744545,727.5 810.0 0,680.625 781.875 -119.68599809744545,380.625 800.625 -519.2463033080606,643.125 950.625 -848.9920449865918
661.875 969.375 724.8511041914298,436.875 706.875 440.93693731150006,793.125 838.125 115.57656019099078,736.875 810.0 0,680.625 781.875 -115.57656019099078,361.875 838.125 -496.67284067664446,661.875 988.125 -792.7108520115482
699.375 950.625 736.7882068914637,436.875 706.875 468.7990435748762,774.375 819.375 117.4623105109963,718.125 800.625 0,661.875 781.875 -117.4623105109963,361.875 875.625 -506.3208162685533,680.625 988.125 -799.3748926011043
755.625 950.625 843.7041696462425,474.375 819.375 521.5079884846331,774.375 819.375 121.50798848463303,727.5 800.625 0,680.625 781.875 -121.50798848463303,380.625 875.625 -510.36649424219,680.625 988.125 -822.5879767752224
793.125 950.625 662.5136610067343,418.125 838.125 446.0482962133692,793.125 800.625 117.4623105109963,736.875 781.875 0,680.625 763.125 -117.4623105109963,399.375 856.875 -520.0903957211565,680.625 988.125 -842.2865768827659
718.125 969.375 796.5728899261992,418.125 838.125 491.75828782333963,755.625 781.875 127.16304992245867,727.5 763.125 0,699.375 744.375 -127.16304992245867,380.625 838.125 -500.80642936333675,699.375 988.125 -776.5543969988655
624.375 913.125 855.1030373124761,380.625 744.375 520.0688910600014,680.625 669.375 127.16304992245867,708.75 688.125 0,736.875 706.875 -127.16304992245867,380.625 894.375 -423.6924540293701,699.375 988.125 -723.2719579262899
605.625 913.125 900.920631910114,380.625 744.375 553.0169934480757,624.375 669.375 122.94614172710632,652.5 706.875 0,680.625 744.375 -122.94614172710632,399.375 894.375 -508.17131938298076,718.125 988.125 -807.7508232799006
568.125 969.375 900.8839217076325,361.875 763.125 561.6784100261083,586.875 688.125 121.50798848463303,633.75 706.875 0,680.625 725.625 -121.50798848463303,418.125 875.625 -519.7462965364829,718.125 988.125 -831.9677790695152
568.125 969.375 866.6034795776623,343.125 744.375 552.1380535684988,568.125 650.625 115.57656019099078,624.375 678.75 0,680.625 706.875 -115.57656019099078,436.875 875.625 -518.204645401151,718.125 988.125 -847.4168742978379
568.125 969.375 868.4892298976677,343.125 744.375 554.0238038885043,568.125 650.625 117.4623105109963,624.375 669.375 0,680.625 688.125 -117.4623105109963,455.625 875.625 -522.7014374471795,718.125 1006.875 -860.3487262784755
511.875 931.875 903.7487846280909,324.375 725.625 553.8299488173781,549.375 650.625 113.65952727590289,615.0 660.0 0,680.625 669.375 -113.65952727590289,455.625 894.375 -499.3407427894407,699.375 1025.625 -850.763393105445
511.875 913.125 893.0354604989022,305.625 706.875 553.8299488173781,530.625 631.875 113.65952727590289,596.25 641.25 0,661.875 650.625 -113.65952727590289,474.375 894.375 -507.90524697365686,699.375 1044.375 -864.2947868806589
436.875 913.125 898.9540192945274,286.875 688.125 542.5644793875252,530.625 613.125 112.49362766655591,596.25 631.875 0,661.875 650.625 -112.49362766655591,474.375 894.375 -506.7393473643099,699.375 1044.375 -863.1288872713119
361.875 931.875 920.2228086671475,286.875 688.125 552.6640492080311,511.875 613.125 112.49362766655591,577.5 631.875 0,643.125 650.625 -112.49362766655591,474.375 894.375 -515.1217128767161,699.375 1044.375 -871.5112527837182
305.625 969.375 910.8294867129497,286.875 706.875 549.055121044064,511.875 613.125 112.49362766655591,577.5 631.875 0,643.125 650.625 -112.49362766655591,474.375 894.375 -515.1217128767161,699.375 1063.125 -863.0253513387543
286.875 988.125 906.3776437715318,268.125 725.625 544.6032781026461,493.125 613.125 112.49362766655591,558.75 631.875 0,624.375 650.625 -112.49362766655591,474.375 894.375 -522.4764779176365,699.375 1063.125 -870.3801163796747
286.875 988.125 906.5148369183883,249.375 744.375 533.2613149589504,474.375 613.125 106.47279882947434,549.375 631.875 0,624.375 650.625 -106.47279882947434,474.375 894.375 -516.455649080555,680.625 1081.875 -866.3744848912678
286.875 969.375 924.129196734111,249.375 744.375 539.282143796032,474.375 613.125 112.49362766655591,540.0 631.875 0,605.625 650.625 -112.49362766655591,493.125 913.125 -522.905006651106,699.375 1081.875 -882.2417277848144
268.125 950.625 935.7881320988658,230.625 744.375 540.5752886143397,436.875 631.875 99.20844855949373,521.25 650.625 0,605.625 669.375 -99.20844855949373,511.875 913.125 -525.5848960797572,699.375 1100.625 -885.8986540118192
286.875 931.875 964.2103077478504,249.375 800.625 538.1754598127025,436.875 631.875 106.47279882947434,511.875 650.625 0,586.875 669.375 -106.47279882947434,530.625 894.375 -549.4298368139723,699.375 1100.625 -908.7665579476809
286.875 950.625 971.9926060599082,268.125 838.125 539.4065549034653,436.875 650.625 107.70389392023723,511.875 660.0 0,586.875 669.375 -107.70389392023723,530.625 913.125 -540.6263754339604,699.375 1100.625 -910.0931420789791
286.875 988.125 965.3457454220122,324.375 894.375 529.5210195801611,436.875 650.625 107.70389392023723,511.875 660.0 0,586.875 669.375 -107.70389392023723,568.125 894.375 -553.8243232888103,699.375 1100.625 -928.4880113546872
286.875 969.375 949.6920703563812,380.625 988.125 512.6590290939104,418.125 706.875 100.96474020954896,502.5 706.875 0,586.875 706.875 -100.96474020954896,605.625 894.375 -564.0977529607455,699.375 1100.625 -949.8572365189915
268.125 969.375 931.5874679769674,436.875 1025.625 521.1025362740795,436.875 744.375 107.70389392023723,511.875 735.0 0,586.875 725.625 -107.70389392023723,680.625 913.125 -561.6363641181731,718.125 1100.625 -966.0816683993881
268.125 969.375 902.4770426153787,455.625 1063.125 507.2641991308525,436.875 763.125 107.70389392023723,511.875 753.75 0,586.875 744.375 -107.70389392023723,699.375 894.375 -571.2162993637162,718.125 1119.375 -957.4311898782128
286.875 988.125 869.5142293803883,493.125 1100.625 488.8001744058909,436.875 781.875 107.70389392023723,511.875 772.5 0,586.875 763.125 -107.70389392023723,718.125 875.625 -576.8703755661451,718.125 1100.625 -963.5401366738953
286.875 1025.625 878.5615405406734,511.875 1119.375 503.4289750986358,436.875 819.375 110.52313396109302,502.5 791.25 0,568.125 763.125 -110.52313396109302,718.125 819.375 -584.1642824057778,736.875 1100.625 -931.5622950010209
305.625 1025.625 888.2837846132908,530.625 1119.375 513.1512191712532,436.875 838.125 110.52313396109302,502.5 810.0 0,568.125 781.875 -110.52313396109302,736.875 819.375 -579.6896156070009,736.875 1119.375 -911.5608318266734
305.625 1044.375 849.4238716856062,549.375 1156.875 491.55770723983943,436.875 856.875 107.70389392023723,502.5 819.375 0,568.125 781.875 -107.70389392023723,736.875 800.625 -577.9930337055399,755.625 1119.375 -891.3384966615633
